Year,NOC,Continent,PIB,Medals,PIB/MEDALS
2012,UGA,Africa,27305915761.2918,1,27305915761.2918
2012,UKR,Europe,182592416468.527,26,7022785248.7895
2012,URY,South America,51264390116.4909,0,0.0
2012,USA,North America,16253972230000.0,248,65540210604.83871
2012,UZB,Asia,67517349212.0609,3,22505783070.686966
2012,VCT,North America,730032600.112785,0,0.0
2012,VEN,South America,381286237847.667,1,381286237847.667
2012,VIR,North America,4089000000.0,0,0.0
2012,VNM,Asia,195592471672.748,0,0.0
2012,VUT,Oceania,747839697.746593,0,0.0
2012,WSM,Oceania,760549577.698957,0,0.0
2012,YEM,Asia,35401341663.0425,0,0.0
2012,ZAF,Africa,434400545085.811,9,48266727231.756775
2012,ZMB,Africa,25503060420.026,0,0.0
2012,ZWE,Africa,17114849900.0,0,0.0
2014,ALB,Europe,13228147516.1168,0,0.0
2014,AND,Europe,3271685596.66321,0,0.0
2014,ARG,South America,526319673731.638,0,0.0
2014,ARM,Asia,11609512939.7542,0,0.0
2014,AUS,Oceania,1467504819608.92,3,489168273202.9733
2014,AUT,Europe,442584815286.034,27,16392030195.779037
2014,AZE,Asia,75244294275.1498,0,0.0
2014,BEL,Europe,535390200131.018,0,0.0
2014,BGR,Europe,57082011260.3446,0,0.0
2014,BIH,Europe,18560861397.5577,0,0.0
2014,BLR,Europe,78813839984.3506,6,13135639997.391768
2014,BMU,North America,6413988000.0,0,0.0
2014,BRA,South America,2456043766028.73,0,0.0
2014,CAN,North America,1805749878439.94,86,20997091609.766743
2014,CHE,Europe,734396591036.932,30,24479886367.89773
2014,CHL,South America,259405202008.001,0,0.0
2014,CHN,Asia,10475682920597.7,12,872973576716.475
2014,CYM,North America,4563017851.62436,0,0.0
2014,CYP,Europe,23156850006.6427,0,0.0
2014,CZE,Europe,209358834156.329,11,19032621286.939
2014,DEU,Europe,3889093051023.52,36,108030362528.4311
2014,DMA,North America,520207407.407407,0,0.0
2014,DNK,Europe,352993631617.708,0,0.0
2014,ESP,Europe,1371222712535.68,0,0.0
2014,EST,Europe,26634083965.0987,0,0.0
2014,FIN,Europe,274862826772.156,33,8329176568.853212
2014,FRA,Europe,2855964488590.19,18,158664693810.5661
2014,GBR,Europe,3087165602962.86,10,308716560296.286
2014,GEO,Asia,17627003454.7205,0,0.0
2014,GRC,Europe,235458133124.608,0,0.0
2014,HKG,Asia,291459356985.337,0,0.0
2014,HRV,Europe,58330289756.6914,1,58330289756.6914
2014,HUN,Europe,141078984816.675,0,0.0
2014,IND,Asia,2039127446298.55,0,0.0
2014,IRL,Europe,258969649063.72,0,0.0
2014,IRN,Asia,460382791826.34,0,0.0
2014,ISL,Europe,17867662177.8911,0,0.0
2014,ISR,Asia,310944937638.436,0,0.0
2014,ITA,Europe,2162009615996.54,14,154429258285.46713
2014,JAM,North America,13899228824.2161,0,0.0
2014,JPN,Asia,4896994405353.29,11,445181309577.57184
2014,KAZ,Asia,221415572819.5,1,221415572819.5
2014,KGZ,Asia,7468096566.71158,0,0.0
2014,KOR,Asia,1484318219633.63,14,106022729973.8307
2014,LBN,Asia,48095213746.4677,0,0.0
2014,LIE,Europe,6657170923.37918,0,0.0
2014,LTU,Europe,48533659592.1728,0,0.0
2014,LUX,Europe,68804811897.6445,0,0.0
2014,LVA,Europe,31386896487.0407,11,2853354226.094609
2014,MAR,Africa,110081248587.369,0,0.0
2014,MCO,Europe,7069616048.89066,0,0.0
2014,MDA,Europe,9510198961.57287,0,0.0
2014,MEX,North America,1315351183524.54,0,0.0
2014,MKD,Europe,11362272837.8818,0,0.0
2014,MLT,Europe,11626281387.0068,0,0.0
2014,MNE,Europe,4593852089.0956,0,0.0
2014,MNG,Asia,12226514722.0861,0,0.0
2014,NLD,Europe,892167986713.722,29,30764413334.955933
2014,NOR,Europe,498410050251.256,36,13844723618.090445
2014,NPL,Asia,22731602969.9687,0,0.0
2014,NZL,Oceania,201313497220.917,0,0.0
2014,PAK,Asia,244360888750.807,0,0.0
2014,PER,South America,200789362451.567,0,0.0
2014,PHL,Asia,297483247101.038,0,0.0
2014,POL,Europe,542477096211.761,11,49316099655.61463
2014,PRT,Europe,229901964221.884,0,0.0
2014,PRY,South America,40377987208.689,0,0.0
2014,ROU,Europe,199959363430.073,0,0.0
2014,RUS,Europe,2059241965490.83,68,30282970080.7475
2014,SMR,Europe,1673973694.69908,0,0.0
2014,SRB,Europe,47062206677.6539,0,0.0
2014,SVK,Europe,101089178418.029,1,101089178418.029
2014,SVN,Europe,49997186439.0916,8,6249648304.88645
2014,SWE,Europe,581964017237.095,51,11411059161.511665
2014,TGO,Africa,4574986536.90791,0,0.0
2014,THA,Asia,407339454060.678,0,0.0
2014,TJK,Asia,9112544556.05962,0,0.0
2014,TLS,Oceania,1447307100.0,0,0.0
2014,TON,Oceania,439878828.008608,0,0.0
2014,TUR,Asia,938952628604.067,0,0.0
2014,UKR,Europe,133503411375.739,5,26700682275.1478
2014,USA,North America,17550680174000.0,64,274229377718.75
2014,UZB,Asia,80845384375.1236,0,0.0
2014,VEN,South America,482359318767.703,0,0.0
2014,VIR,North America,3565000000.0,0,0.0
2014,ZWE,Africa,19495519600.0,0,0.0
2016,ABW,North America,2983798882.68156,0,0.0
2016,AFG,Asia,18116562464.9088,0,0.0
2016,AGO,Africa,49840494025.5166,0,0.0
2016,ALB,Europe,11861199830.8396,0,0.0
2016,AND,Europe,2896610479.73077,0,0.0
2016,ARE,Asia,357045156018.56,1,357045156018.56
2016,ARG,South America,557531376217.967,22,25342335282.634865
2016,ARM,Asia,10546135160.031,4,2636533790.00775
2016,ASM,Oceania,671000000.0,0,0.0
2016,ATG,North America,1436585185.18519,0,0.0
2016,AUS,Oceania,1206685107002.47,82,14715672036.615488
2016,AUT,Europe,395837353031.499,2,197918676515.7495
2016,AZE,Asia,37867518957.1975,18,2103751053.177639
2016,BDI,Africa,2639321196.46528,1,2639321196.46528
2016,BEL,Europe,476062757356.927,21,22669655112.23462
2016,BEN,Africa,11821066152.5979,0,0.0
2016,BFA,Africa,12833363370.174,0,0.0
2016,BGD,Asia,265236247989.155,0,0.0
2016,BGR,Europe,53953897624.4344,7,7707699660.633486
2016,BHS,North America,11834600000.0,6,1972433333.3333333
2016,BIH,Europe,16914287593.2899,0,0.0
2016,BLR,Europe,47722657820.6675,12,3976888151.722292
2016,BLZ,North America,1796928936.71505,0,0.0
2016,BMU,North America,6899911000.0,0,0.0
2016,BOL,South America,33941126193.9219,0,0.0
2016,BRA,South America,1795693265810.23,50,35913865316.2046
2016,BRB,North America,4832811755.56467,0,0.0
2016,BRN,Asia,11400854267.7188,0,0.0
2016,BRN,Asia,32234973404.2553,2,16117486702.12765
2016,BTN,Asia,2158972129.00307,0,0.0
2016,BWA,Africa,15082578064.8002,0,0.0
2016,CAF,Africa,1825018190.85071,0,0.0
2016,CAN,North America,1527994741907.43,69,22144851331.991737
2016,CHE,Europe,695600652899.283,11,63236422990.8439
2016,CHL,South America,249298719723.108,0,0.0
2016,CHN,Asia,11233276536744.7,113,99409526873.8469
2016,CIV,Africa,47964234560.0514,2,23982117280.0257
2016,CMR,Africa,33814337900.2831,0,0.0
2016,COD,Africa,37134799974.5225,0,0.0
2016,COG,Africa,10219341017.1383,0,0.0
2016,COL,South America,282825009887.458,8,35353126235.93225
2016,COM,Africa,1012835518.26037,0,0.0
2016,CPV,Africa,1663008687.09505,0,0.0
2016,CRI,North America,58847016044.7363,0,0.0
2016,CUB,North America,91370000000.0,11,8306363636.363636
2016,CYM,North America,4909498942.67103,0,0.0
2016,CYP,Europe,20953442550.3653,0,0.0
2016,CZE,Europe,196272068576.338,15,13084804571.755867
2016,DEU,Europe,3469853463945.53,159,21822977760.663708
2016,DJI,Africa,2604955228.70117,0,0.0
2016,DMA,North America,576229629.62963,0,0.0
2016,DNK,Europe,313115929314.339,41,7636973885.715585
2016,DOM,North America,75704720189.5607,1,75704720189.5607
2016,DZA,Africa,160034163871.455,2,80017081935.7275
2016,ECU,South America,99937696000.0,0,0.0
2016,EGY,Africa,332441717791.411,3,110813905930.47034
2016,ESP,Europe,1232912963206.23,45,27398065849.027332
2016,EST,Europe,24072829276.7744,4,6018207319.1936
2016,ETH,Africa,74296618481.0882,8,9287077310.136024
2016,FIN,Europe,240771351298.833,1,240771351298.833
2016,FJI,Oceania,4930204229.72263,13,379246479.209433
2016,FRA,Europe,2472964344587.17,96,25760045256.116352
2016,FSM,Oceania,332265200.0,0,0.0
2016,GAB,Africa,14023890620.3384,0,0.0
2016,GBR,Europe,2722851958486.23,145,18778289368.870552
2016,GEO,Asia,15141758566.7808,7,2163108366.6829715
2016,GHA,Africa,56165172898.8695,0,0.0
2016,GIN,Africa,8595955581.21787,0,0.0
2016,GMB,Africa,1484579844.37143,0,0.0
2016,GNB,Africa,1179004941.22904,0,0.0
2016,GNQ,Africa,11240809132.4145,0,0.0
2016,GRC,Europe,193148146586.933,7,27592592369.56186
2016,GRD,North America,1061640740.74074,1,1061640740.74074
2016,GTM,North America,66053725049.0138,0,0.0
2016,GUM,Oceania,5901000000.0,0,0.0
2016,GUY,South America,4482697336.56174,0,0.0
2016,HKG,Asia,320858250776.188,0,0.0
2016,HND,North America,21717622071.3816,0,0.0
2016,HRV,Europe,52295158344.2544,24,2178964931.0106
2016,HTI,North America,13987693738.923,0,0.0
2016,HUN,Europe,128636108315.474,22,5847095832.521545
2016,IDN,Asia,931877364177.742,4,232969341044.4355
2016,IND,Asia,2294797980509.01,2,1147398990254.505
2016,IRL,Europe,298928152644.686,3,99642717548.22865
2016,IRN,Asia,457954614142.539,8,57244326767.817375
2016,IRQ,Asia,166602488747.885,0,0.0
2016,ISL,Europe,20793168030.9524,0,0.0
2016,ISR,Asia,319024417316.889,2,159512208658.4445
2016,ITA,Europe,1877071687633.78,72,26070440106.024723
2016,JAM,North America,14077109396.8584,30,469236979.89528
2016,JOR,Asia,39892551126.7606,1,39892551126.7606
2016,JPN,Asia,5003677627544.24,64,78182462930.37875
2016,KAZ,Asia,137278320084.171,18,7626573338.0095005
2016,KEN,Africa,74815121314.9381,13,5755009331.918315
2016,KGZ,Asia,6813092065.83507,0,0.0
2016,KHM,Asia,20016747754.0192,0,0.0
2016,KIR,Oceania,178509814.059419,0,0.0
2016,KNA,North America,1008942296.2963,0,0.0
2016,KOR,Asia,1500111596236.37,26,57696599855.245
2016,LAO,Asia,15912495368.8717,0,0.0
2016,LBN,Asia,51147308773.9304,0,0.0
2016,LBR,Africa,3398419600.0,0,0.0
2016,LBY,Africa,49910960874.5685,0,0.0
2016,LCA,North America,1865513429.62963,0,0.0
2016,LIE,Europe,6237264055.20601,0,0.0
2016,LKA,Asia,82401038709.5356,0,0.0
2016,LSO,Africa,2114020380.41651,0,0.0
2016,LTU,Europe,43047309305.7363,7,6149615615.1051855
2016,LUX,Europe,62216885435.9488,0,0.0
2016,LVA,Europe,28083597512.4841,0,0.0
2016,MAR,Africa,103311649248.024,1,103311649248.024
2016,MCO,Europe,6472990923.1791,0,0.0
2016,MDA,Europe,8071469355.2527,0,0.0
2016,MDG,Africa,11848613735.1933,0,0.0
2016,MDV,Asia,4379136461.83077,0,0.0
2016,MEX,North America,1078490651625.31,5,215698130325.062
2016,MHL,Oceania,201510900.0,0,0.0
2016,MKD,Europe,10672471860.7184,0,0.0
2016,MLI,Africa,14026048334.2131,0,0.0
2016,MLT,Europe,11668286794.8616,0,0.0
2016,MMR,Asia,60291736893.9397,0,0.0
2016,MNE,Europe,4376929571.63126,0,0.0
2016,MNG,Asia,11181350461.4723,2,5590675230.73615
2016,MOZ,Africa,11936993086.9579,0,0.0
2016,MRT,Africa,6398747531.60142,0,0.0
2016,MUS,Africa,12232463655.5727,0,0.0
2016,MWI,Africa,5433040159.88747,0,0.0
2016,MYS,Asia,301255380276.258,8,37656922534.53225
2016,NAM,Africa,10721994676.6562,0,0.0
2016,NER,Africa,10398862244.9737,1,10398862244.9737
2016,NGA,Africa,404650006428.613,18,22480555912.70072
2016,NIC,North America,13286083644.8761,0,0.0
2016,NLD,Europe,784060430240.08,47,16682136813.618723
2016,NOR,Europe,368827142857.143,19,19411954887.218052
2016,NPL,Asia,24524098184.648,0,0.0
2016,NRU,Oceania,99723394.9628767,0,0.0
2016,NZL,Oceania,188838342527.975,36,5245509514.665973
2016,OMN,Asia,75128738621.5865,0,0.0
2016,PAK,Asia,313629858859.587,0,0.0
2016,PAN,North America,57907695400.0,0,0.0
2016,PER,South America,191895943823.887,0,0.0
2016,PHL,Asia,318626761492.867,1,318626761492.867
2016,PLW,Oceania,298300000.0,0,0.0
2016,PNG,Oceania,20759069103.0961,0,0.0
2016,POL,Europe,472630364208.177,16,29539397763.011063
2016,PRI,North America,104336700000.0,1,104336700000.0
2016,PRT,Europe,206426152308.931,1,206426152308.931
2016,PRY,South America,36089550659.0914,0,0.0
2016,QAT,Asia,151732181857.113,1,151732181857.113
2016,ROU,Europe,188128818486.401,16,11758051155.400063
2016,RUS,Europe,1276786979221.81,115,11102495471.494001
2016,RWA,Africa,8690878327.95492,0,0.0
2016,SAU,Asia,644935682011.475,0,0.0
2016,SDN,Africa,102943741648.824,0,0.0
2016,SEN,Africa,19040312815.1337,0,0.0
2016,SGP,Asia,318832428519.725,1,318832428519.725
2016,SLB,Oceania,1378543909.3128,0,0.0
2016,SLE,Africa,3674794530.18956,0,0.0
2016,SLV,North America,24191430000.0,0,0.0
2016,SMR,Europe,1468377241.53199,0,0.0
2016,SOM,Africa,5529873479.87157,0,0.0
2016,SRB,Europe,6682832632.27806,1,6682832632.27806
2016,SRB,Europe,40692643373.0327,54,753567469.870976
2016,STP,Africa,345495614.979982,0,0.0
2016,SUR,South America,3317438910.83068,0,0.0
2016,SVK,Europe,89674927723.2422,8,11209365965.405275
2016,SVN,Europe,44766722790.5826,4,11191680697.64565
2016,SWE,Europe,515654671469.547,28,18416238266.769535
2016,SWZ,Africa,3816022046.82656,0,0.0
2016,SYC,Africa,1490226453.95653,0,0.0
2016,SYR,Asia,12453459334.7204,0,0.0
2016,TCD,Africa,10097778353.7651,0,0.0
2016,TGO,Africa,6031632168.17391,0,0.0
2016,THA,Asia,413366150655.591,6,68894358442.5985
2016,TJK,Asia,6992393787.40891,1,6992393787.40891
2016,TKM,Asia,36169428571.4286,0,0.0
2016,TLS,Oceania,1650618500.0,0,0.0
2016,TON,Oceania,420540178.571429,0,0.0
2016,TTO,North America,22373566809.8206,1,22373566809.8206
2016,TUN,Africa,44360614525.1397,3,14786871508.3799
2016,TUR,Asia,869692960365.551,8,108711620045.69388
2016,TUV,Oceania,41629497.4724948,0,0.0
2016,TZA,Africa,49774021003.0748,0,0.0
2016,UGA,Africa,29203988814.8973,0,0.0
2016,UKR,Europe,93355993628.5042,15,6223732908.566946
2016,URY,South America,57236652490.1699,0,0.0
2016,USA,North America,18695110842000.0,264,70814813795.45454
2016,UZB,Asia,86138288615.1218,13,6626022201.163215
2016,VCT,North America,814302267.073348,0,0.0
2016,VIR,North America,3798000000.0,0,0.0
2016,VNM,Asia,257095955975.529,2,128547977987.7645
2016,VUT,Oceania,780889605.899977,0,0.0
2016,WSM,Oceania,799493897.539886,0,0.0
2016,YEM,Asia,31317828583.5859,0,0.0
2016,ZAF,Africa,323585509674.481,23,14068935203.238306
2016,ZMB,Africa,20958412538.3093,0,0.0
2016,ZWE,Africa,20548678100.0,0,0.0
